Station Name,Station Code,Date,Time,DateTime,Water Level (meters) - Niveau d'eau (mètres),Discharge (cubic meters per second) - Débit (mètres cubes par seconde)
Cornwall,14870,2024-09-15,10:00,2024-09-15 10:00:00,0.497,269000.0
Cornwall,14870,2024-09-15,11:00,2024-09-15 11:00:00,0.504,269000.0
Cornwall,14870,2024-09-15,12:00,2024-09-15 12:00:00,0.512,269000.0
Cornwall,14870,2024-09-15,13:00,2024-09-15 13:00:00,0.514,269000.0
Cornwall,14870,2024-09-15,14:00,2024-09-15 14:00:00,0.514,269000.0
Cornwall,14870,2024-09-15,15:00,2024-09-15 15:00:00,0.517,269000.0
Cornwall,14870,2024-09-15,16:00,2024-09-15 16:00:00,0.522,269000.0
Cornwall,14870,2024-09-15,17:00,2024-09-15 17:00:00,0.53,269000.0
Cornwall,14870,2024-09-15,18:00,2024-09-15 18:00:00,0.53,269000.0
Cornwall,14870,2024-09-15,19:00,2024-09-15 19:00:00,0.519,269000.0
Cornwall,14870,2024-09-15,20:00,2024-09-15 20:00:00,0.512,269000.0
Cornwall,14870,2024-09-15,21:00,2024-09-15 21:00:00,0.511,269000.0
Cornwall,14870,2024-09-15,22:00,2024-09-15 22:00:00,0.509,269000.0
Cornwall,14870,2024-09-15,23:00,2024-09-15 23:00:00,0.51,269000.0
Cornwall,14870,2024-09-16,00:00,2024-09-16 00:00:00,0.495,268000.0
Cornwall,14870,2024-09-16,01:00,2024-09-16 01:00:00,0.476,268000.0
Cornwall,14870,2024-09-16,02:00,2024-09-16 02:00:00,0.461,268000.0
Cornwall,14870,2024-09-16,03:00,2024-09-16 03:00:00,0.457,268000.0
Cornwall,14870,2024-09-16,04:00,2024-09-16 04:00:00,0.449,268000.0
Cornwall,14870,2024-09-16,05:00,2024-09-16 05:00:00,0.443,268000.0
Cornwall,14870,2024-09-16,06:00,2024-09-16 06:00:00,0.452,268000.0
Cornwall,14870,2024-09-16,07:00,2024-09-16 07:00:00,0.467,268000.0
Cornwall,14870,2024-09-16,08:00,2024-09-16 08:00:00,0.483,268000.0
Cornwall,14870,2024-09-16,09:00,2024-09-16 09:00:00,0.483,268000.0
Cornwall,14870,2024-09-16,10:00,2024-09-16 10:00:00,0.489,268000.0
Cornwall,14870,2024-09-16,11:00,2024-09-16 11:00:00,0.496,268000.0
Cornwall,14870,2024-09-16,12:00,2024-09-16 12:00:00,0.501,268000.0
Cornwall,14870,2024-09-16,13:00,2024-09-16 13:00:00,0.508,268000.0
Cornwall,14870,2024-09-16,14:00,2024-09-16 14:00:00,0.512,268000.0
Cornwall,14870,2024-09-16,15:00,2024-09-16 15:00:00,0.521,268000.0
Cornwall,14870,2024-09-16,16:00,2024-09-16 16:00:00,0.526,268000.0
Cornwall,14870,2024-09-16,17:00,2024-09-16 17:00:00,0.531,268000.0
Cornwall,14870,2024-09-16,18:00,2024-09-16 18:00:00,0.535,268000.0
Cornwall,14870,2024-09-16,19:00,2024-09-16 19:00:00,0.523,268000.0
Cornwall,14870,2024-09-16,20:00,2024-09-16 20:00:00,0.518,268000.0
Cornwall,14870,2024-09-16,21:00,2024-09-16 21:00:00,0.516,268000.0
Cornwall,14870,2024-09-16,22:00,2024-09-16 22:00:00,0.517,268000.0
Cornwall,14870,2024-09-16,23:00,2024-09-16 23:00:00,0.522,268000.0
Cornwall,14870,2024-09-17,00:00,2024-09-17 00:00:00,0.507,268000.0
Cornwall,14870,2024-09-17,01:00,2024-09-17 01:00:00,0.486,268000.0
Cornwall,14870,2024-09-17,02:00,2024-09-17 02:00:00,0.475,268000.0
Cornwall,14870,2024-09-17,03:00,2024-09-17 03:00:00,0.469,268000.0
Cornwall,14870,2024-09-17,04:00,2024-09-17 04:00:00,0.463,268000.0
Cornwall,14870,2024-09-17,05:00,2024-09-17 05:00:00,0.462,268000.0
Cornwall,14870,2024-09-17,06:00,2024-09-17 06:00:00,0.472,268000.0
Cornwall,14870,2024-09-17,07:00,2024-09-17 07:00:00,0.48,268000.0
Cornwall,14870,2024-09-17,08:00,2024-09-17 08:00:00,0.496,268000.0
Cornwall,14870,2024-09-17,09:00,2024-09-17 09:00:00,0.491,268000.0
Cornwall,14870,2024-09-17,10:00,2024-09-17 10:00:00,0.502,268000.0
Cornwall,14870,2024-09-17,11:00,2024-09-17 11:00:00,0.51,268000.0
Cornwall,14870,2024-09-17,12:00,2024-09-17 12:00:00,0.516,268000.0
Cornwall,14870,2024-09-17,13:00,2024-09-17 13:00:00,0.521,268000.0
Cornwall,14870,2024-09-17,14:00,2024-09-17 14:00:00,0.53,268000.0
Cornwall,14870,2024-09-17,15:00,2024-09-17 15:00:00,0.529,268000.0
Cornwall,14870,2024-09-17,16:00,2024-09-17 16:00:00,0.538,268000.0
Cornwall,14870,2024-09-17,17:00,2024-09-17 17:00:00,0.548,268000.0
Cornwall,14870,2024-09-17,18:00,2024-09-17 18:00:00,0.55,268000.0
Cornwall,14870,2024-09-17,19:00,2024-09-17 19:00:00,0.541,268000.0
Cornwall,14870,2024-09-17,20:00,2024-09-17 20:00:00,0.54,268000.0
Cornwall,14870,2024-09-17,21:00,2024-09-17 21:00:00,0.529,268000.0
Cornwall,14870,2024-09-17,22:00,2024-09-17 22:00:00,0.517,268000.0
Cornwall,14870,2024-09-17,23:00,2024-09-17 23:00:00,0.517,268000.0
Cornwall,14870,2024-09-18,00:00,2024-09-18 00:00:00,0.497,268000.0
Cornwall,14870,2024-09-18,01:00,2024-09-18 01:00:00,0.471,268000.0
Cornwall,14870,2024-09-18,02:00,2024-09-18 02:00:00,0.465,268000.0
Cornwall,14870,2024-09-18,03:00,2024-09-18 03:00:00,0.461,268000.0
Cornwall,14870,2024-09-18,04:00,2024-09-18 04:00:00,0.458,268000.0
Cornwall,14870,2024-09-18,05:00,2024-09-18 05:00:00,0.451,268000.0
Cornwall,14870,2024-09-18,06:00,2024-09-18 06:00:00,0.46,268000.0
Cornwall,14870,2024-09-18,07:00,2024-09-18 07:00:00,0.477,268000.0
Cornwall,14870,2024-09-18,08:00,2024-09-18 08:00:00,0.482,268000.0
Cornwall,14870,2024-09-18,09:00,2024-09-18 09:00:00,0.484,268000.0
Cornwall,14870,2024-09-18,10:00,2024-09-18 10:00:00,0.489,268000.0
Cornwall,14870,2024-09-18,11:00,2024-09-18 11:00:00,0.493,268000.0
Cornwall,14870,2024-09-18,12:00,2024-09-18 12:00:00,0.502,268000.0
Cornwall,14870,2024-09-18,13:00,2024-09-18 13:00:00,0.508,268000.0
Cornwall,14870,2024-09-18,14:00,2024-09-18 14:00:00,0.515,268000.0
Cornwall,14870,2024-09-18,15:00,2024-09-18 15:00:00,0.518,268000.0
Cornwall,14870,2024-09-18,16:00,2024-09-18 16:00:00,0.519,268000.0
Cornwall,14870,2024-09-18,17:00,2024-09-18 17:00:00,0.517,268000.0
Cornwall,14870,2024-09-18,18:00,2024-09-18 18:00:00,0.517,268000.0
Cornwall,14870,2024-09-18,19:00,2024-09-18 19:00:00,0.507,268000.0
Cornwall,14870,2024-09-18,20:00,2024-09-18 20:00:00,0.5,268000.0
Cornwall,14870,2024-09-18,21:00,2024-09-18 21:00:00,0.497,268000.0
Cornwall,14870,2024-09-18,22:00,2024-09-18 22:00:00,0.494,268000.0
Cornwall,14870,2024-09-18,23:00,2024-09-18 23:00:00,0.498,268000.0
Cornwall,14870,2024-09-19,00:00,2024-09-19 00:00:00,0.486,268000.0
Cornwall,14870,2024-09-19,01:00,2024-09-19 01:00:00,0.468,268000.0
Cornwall,14870,2024-09-19,02:00,2024-09-19 02:00:00,0.458,268000.0
Cornwall,14870,2024-09-19,03:00,2024-09-19 03:00:00,0.447,268000.0
Cornwall,14870,2024-09-19,04:00,2024-09-19 04:00:00,0.442,268000.0
Cornwall,14870,2024-09-19,05:00,2024-09-19 05:00:00,0.436,268000.0
Cornwall,14870,2024-09-19,06:00,2024-09-19 06:00:00,0.459,268000.0
Cornwall,14870,2024-09-19,07:00,2024-09-19 07:00:00,0.465,268000.0
Cornwall,14870,2024-09-19,08:00,2024-09-19 08:00:00,0.47,268000.0
Cornwall,14870,2024-09-19,09:00,2024-09-19 09:00:00,0.477,268000.0
Cornwall,14870,2024-09-19,10:00,2024-09-19 10:00:00,0.467,268000.0
Cornwall,14870,2024-09-19,11:00,2024-09-19 11:00:00,0.473,268000.0
Cornwall,14870,2024-09-19,12:00,2024-09-19 12:00:00,0.478,268000.0
Cornwall,14870,2024-09-19,13:00,2024-09-19 13:00:00,0.48,268000.0
Cornwall,14870,2024-09-19,14:00,2024-09-19 14:00:00,0.483,268000.0
Cornwall,14870,2024-09-19,15:00,2024-09-19 15:00:00,0.486,268000.0
Cornwall,14870,2024-09-19,16:00,2024-09-19 16:00:00,0.493,268000.0
Cornwall,14870,2024-09-19,17:00,2024-09-19 17:00:00,0.504,268000.0
Cornwall,14870,2024-09-19,18:00,2024-09-19 18:00:00,0.509,268000.0
Cornwall,14870,2024-09-19,19:00,2024-09-19 19:00:00,0.512,268000.0
Cornwall,14870,2024-09-19,20:00,2024-09-19 20:00:00,0.511,268000.0
Cornwall,14870,2024-09-19,21:00,2024-09-19 21:00:00,0.512,268000.0
Cornwall,14870,2024-09-19,22:00,2024-09-19 22:00:00,0.517,268000.0
Cornwall,14870,2024-09-19,23:00,2024-09-19 23:00:00,0.524,268000.0
Cornwall,14870,2024-09-20,00:00,2024-09-20 00:00:00,0.506,268000.0
Cornwall,14870,2024-09-20,01:00,2024-09-20 01:00:00,0.482,268000.0
Cornwall,14870,2024-09-20,02:00,2024-09-20 02:00:00,0.476,268000.0
Cornwall,14870,2024-09-20,03:00,2024-09-20 03:00:00,0.472,268000.0
Cornwall,14870,2024-09-20,04:00,2024-09-20 04:00:00,0.47,268000.0
Cornwall,14870,2024-09-20,05:00,2024-09-20 05:00:00,0.466,268000.0
Cornwall,14870,2024-09-20,06:00,2024-09-20 06:00:00,0.479,268000.0
Cornwall,14870,2024-09-20,07:00,2024-09-20 07:00:00,0.505,268000.0
Cornwall,14870,2024-09-20,08:00,2024-09-20 08:00:00,0.513,268000.0
Cornwall,14870,2024-09-20,09:00,2024-09-20 09:00:00,0.515,268000.0
Cornwall,14870,2024-09-20,10:00,2024-09-20 10:00:00,0.519,268000.0
Cornwall,14870,2024-09-20,11:00,2024-09-20 11:00:00,0.522,268000.0
Cornwall,14870,2024-09-20,12:00,2024-09-20 12:00:00,0.518,268000.0
Cornwall,14870,2024-09-20,13:00,2024-09-20 13:00:00,0.535,268000.0
Cornwall,14870,2024-09-20,14:00,2024-09-20 14:00:00,0.539,268000.0
Cornwall,14870,2024-09-20,15:00,2024-09-20 15:00:00,0.554,268000.0
Cornwall,14870,2024-09-20,16:00,2024-09-20 16:00:00,0.553,268000.0
Cornwall,14870,2024-09-20,17:00,2024-09-20 17:00:00,0.558,268000.0
Cornwall,14870,2024-09-20,18:00,2024-09-20 18:00:00,0.555,268000.0
Cornwall,14870,2024-09-20,19:00,2024-09-20 19:00:00,0.544,268000.0
Cornwall,14870,2024-09-20,20:00,2024-09-20 20:00:00,0.538,268000.0
Cornwall,14870,2024-09-20,21:00,2024-09-20 21:00:00,0.53,268000.0
Cornwall,14870,2024-09-20,22:00,2024-09-20 22:00:00,0.531,268000.0
Cornwall,14870,2024-09-20,23:00,2024-09-20 23:00:00,0.523,268000.0
Cornwall,14870,2024-09-21,00:00,2024-09-21 00:00:00,0.494,265000.0
Cornwall,14870,2024-09-21,01:00,2024-09-21 01:00:00,0.459,265000.0
Cornwall,14870,2024-09-21,02:00,2024-09-21 02:00:00,0.446,265000.0
Cornwall,14870,2024-09-21,03:00,2024-09-21 03:00:00,0.44,265000.0
Cornwall,14870,2024-09-21,04:00,2024-09-21 04:00:00,0.431,265000.0
Cornwall,14870,2024-09-21,05:00,2024-09-21 05:00:00,0.42,265000.0
Cornwall,14870,2024-09-21,06:00,2024-09-21 06:00:00,0.428,265000.0
Cornwall,14870,2024-09-21,07:00,2024-09-21 07:00:00,0.441,265000.0
Cornwall,14870,2024-09-21,08:00,2024-09-21 08:00:00,0.46,265000.0
Cornwall,14870,2024-09-21,09:00,2024-09-21 09:00:00,0.468,265000.0
Cornwall,14870,2024-09-21,10:00,2024-09-21 10:00:00,0.482,265000.0
Cornwall,14870,2024-09-21,11:00,2024-09-21 11:00:00,0.501,265000.0
Cornwall,14870,2024-09-21,12:00,2024-09-21 12:00:00,0.512,265000.0
Cornwall,14870,2024-09-21,13:00,2024-09-21 13:00:00,0.526,265000.0
Cornwall,14870,2024-09-21,14:00,2024-09-21 14:00:00,0.53,265000.0
Cornwall,14870,2024-09-21,15:00,2024-09-21 15:00:00,0.535,265000.0
Cornwall,14870,2024-09-21,16:00,2024-09-21 16:00:00,0.545,265000.0
Cornwall,14870,2024-09-21,17:00,2024-09-21 17:00:00,0.549,265000.0
Cornwall,14870,2024-09-21,18:00,2024-09-21 18:00:00,0.548,265000.0
Cornwall,14870,2024-09-21,19:00,2024-09-21 19:00:00,0.544,265000.0
Cornwall,14870,2024-09-21,20:00,2024-09-21 20:00:00,0.554,265000.0
Cornwall,14870,2024-09-21,21:00,2024-09-21 21:00:00,0.552,265000.0
Cornwall,14870,2024-09-21,22:00,2024-09-21 22:00:00,0.525,265000.0
Cornwall,14870,2024-09-21,23:00,2024-09-21 23:00:00,0.491,265000.0
Cornwall,14870,2024-09-22,00:00,2024-09-22 00:00:00,0.451,266000.0
Cornwall,14870,2024-09-22,01:00,2024-09-22 01:00:00,0.439,266000.0
Cornwall,14870,2024-09-22,02:00,2024-09-22 02:00:00,0.433,266000.0
Cornwall,14870,2024-09-22,03:00,2024-09-22 03:00:00,0.418,266000.0
Cornwall,14870,2024-09-22,04:00,2024-09-22 04:00:00,0.415,266000.0
Cornwall,14870,2024-09-22,05:00,2024-09-22 05:00:00,0.429,266000.0
Cornwall,14870,2024-09-22,06:00,2024-09-22 06:00:00,0.446,266000.0
Cornwall,14870,2024-09-22,07:00,2024-09-22 07:00:00,0.471,266000.0
Cornwall,14870,2024-09-22,08:00,2024-09-22 08:00:00,0.487,266000.0
Cornwall,14870,2024-09-22,09:00,2024-09-22 09:00:00,0.502,266000.0
Cornwall,14870,2024-09-22,10:00,2024-09-22 10:00:00,0.526,266000.0
Cornwall,14870,2024-09-22,11:00,2024-09-22 11:00:00,0.53,266000.0
Cornwall,14870,2024-09-22,12:00,2024-09-22 12:00:00,0.534,266000.0
Cornwall,14870,2024-09-22,13:00,2024-09-22 13:00:00,0.528,266000.0
Cornwall,14870,2024-09-22,14:00,2024-09-22 14:00:00,0.525,266000.0
Cornwall,14870,2024-09-22,15:00,2024-09-22 15:00:00,0.525,266000.0
Cornwall,14870,2024-09-22,16:00,2024-09-22 16:00:00,0.518,266000.0
Cornwall,14870,2024-09-22,17:00,2024-09-22 17:00:00,0.522,266000.0
Cornwall,14870,2024-09-22,18:00,2024-09-22 18:00:00,0.52,266000.0
Cornwall,14870,2024-09-22,19:00,2024-09-22 19:00:00,0.526,266000.0
Cornwall,14870,2024-09-22,20:00,2024-09-22 20:00:00,0.527,266000.0
Cornwall,14870,2024-09-22,21:00,2024-09-22 21:00:00,0.525,266000.0
Cornwall,14870,2024-09-22,22:00,2024-09-22 22:00:00,0.492,266000.0
Cornwall,14870,2024-09-22,23:00,2024-09-22 23:00:00,0.457,266000.0
Cornwall,14870,2024-09-23,00:00,2024-09-23 00:00:00,0.446,266000.0
Cornwall,14870,2024-09-23,01:00,2024-09-23 01:00:00,0.437,266000.0
Cornwall,14870,2024-09-23,02:00,2024-09-23 02:00:00,0.439,266000.0
Cornwall,14870,2024-09-23,03:00,2024-09-23 03:00:00,0.442,266000.0
Cornwall,14870,2024-09-23,04:00,2024-09-23 04:00:00,0.435,266000.0
Cornwall,14870,2024-09-23,05:00,2024-09-23 05:00:00,0.449,266000.0
Cornwall,14870,2024-09-23,06:00,2024-09-23 06:00:00,0.453,266000.0
Cornwall,14870,2024-09-23,07:00,2024-09-23 07:00:00,0.457,266000.0
Cornwall,14870,2024-09-23,08:00,2024-09-23 08:00:00,0.46,266000.0
Cornwall,14870,2024-09-23,09:00,2024-09-23 09:00:00,0.463,266000.0
Cornwall,14870,2024-09-23,10:00,2024-09-23 10:00:00,0.471,266000.0
Cornwall,14870,2024-09-23,11:00,2024-09-23 11:00:00,0.476,266000.0
Cornwall,14870,2024-09-23,12:00,2024-09-23 12:00:00,0.491,266000.0
Cornwall,14870,2024-09-23,13:00,2024-09-23 13:00:00,0.5,266000.0
Cornwall,14870,2024-09-23,14:00,2024-09-23 14:00:00,0.503,266000.0
Cornwall,14870,2024-09-23,15:00,2024-09-23 15:00:00,0.513,266000.0
Cornwall,14870,2024-09-23,16:00,2024-09-23 16:00:00,0.509,266000.0
Cornwall,14870,2024-09-23,17:00,2024-09-23 17:00:00,0.512,266000.0
Cornwall,14870,2024-09-23,18:00,2024-09-23 18:00:00,0.515,266000.0
Cornwall,14870,2024-09-23,19:00,2024-09-23 19:00:00,0.512,266000.0
Cornwall,14870,2024-09-23,20:00,2024-09-23 20:00:00,0.517,266000.0
Cornwall,14870,2024-09-23,21:00,2024-09-23 21:00:00,0.522,266000.0
Cornwall,14870,2024-09-23,22:00,2024-09-23 22:00:00,0.509,266000.0
Cornwall,14870,2024-09-23,23:00,2024-09-23 23:00:00,0.473,266000.0
Cornwall,14870,2024-09-24,00:00,2024-09-24 00:00:00,0.465,257000.0
Cornwall,14870,2024-09-24,01:00,2024-09-24 01:00:00,0.46,257000.0
Cornwall,14870,2024-09-24,02:00,2024-09-24 02:00:00,0.447,257000.0
Cornwall,14870,2024-09-24,03:00,2024-09-24 03:00:00,0.439,257000.0
Cornwall,14870,2024-09-24,04:00,2024-09-24 04:00:00,0.428,257000.0
Cornwall,14870,2024-09-24,05:00,2024-09-24 05:00:00,0.409,257000.0
Cornwall,14870,2024-09-24,06:00,2024-09-24 06:00:00,0.397,257000.0
Cornwall,14870,2024-09-24,07:00,2024-09-24 07:00:00,0.391,257000.0
Cornwall,14870,2024-09-24,08:00,2024-09-24 08:00:00,0.4,257000.0
Cornwall,14870,2024-09-24,09:00,2024-09-24 09:00:00,0.412,257000.0
Cornwall,14870,2024-09-24,10:00,2024-09-24 10:00:00,0.425,257000.0
Cornwall,14870,2024-09-24,11:00,2024-09-24 11:00:00,0.449,257000.0
Cornwall,14870,2024-09-24,12:00,2024-09-24 12:00:00,0.458,257000.0
Cornwall,14870,2024-09-24,13:00,2024-09-24 13:00:00,0.476,257000.0
Cornwall,14870,2024-09-24,14:00,2024-09-24 14:00:00,0.494,257000.0
Cornwall,14870,2024-09-24,15:00,2024-09-24 15:00:00,0.506,257000.0
Cornwall,14870,2024-09-24,16:00,2024-09-24 16:00:00,0.505,257000.0
Cornwall,14870,2024-09-24,17:00,2024-09-24 17:00:00,0.517,257000.0
Cornwall,14870,2024-09-24,18:00,2024-09-24 18:00:00,0.519,257000.0
Cornwall,14870,2024-09-24,19:00,2024-09-24 19:00:00,0.523,257000.0
Cornwall,14870,2024-09-24,20:00,2024-09-24 20:00:00,0.512,257000.0
Cornwall,14870,2024-09-24,21:00,2024-09-24 21:00:00,0.507,257000.0
Cornwall,14870,2024-09-24,22:00,2024-09-24 22:00:00,0.501,257000.0
Cornwall,14870,2024-09-24,23:00,2024-09-24 23:00:00,0.491,257000.0
Cornwall,14870,2024-09-25,00:00,2024-09-25 00:00:00,0.47,265000.0
Cornwall,14870,2024-09-25,01:00,2024-09-25 01:00:00,0.458,265000.0
Cornwall,14870,2024-09-25,02:00,2024-09-25 02:00:00,0.452,265000.0
Cornwall,14870,2024-09-25,03:00,2024-09-25 03:00:00,0.45,265000.0
Cornwall,14870,2024-09-25,04:00,2024-09-25 04:00:00,0.449,265000.0
Cornwall,14870,2024-09-25,05:00,2024-09-25 05:00:00,0.456,265000.0
Cornwall,14870,2024-09-25,06:00,2024-09-25 06:00:00,0.468,265000.0
Cornwall,14870,2024-09-25,07:00,2024-09-25 07:00:00,0.471,265000.0
Cornwall,14870,2024-09-25,08:00,2024-09-25 08:00:00,0.487,265000.0
Cornwall,14870,2024-09-25,09:00,2024-09-25 09:00:00,0.483,265000.0
Cornwall,14870,2024-09-25,10:00,2024-09-25 10:00:00,0.495,265000.0
Cornwall,14870,2024-09-25,11:00,2024-09-25 11:00:00,0.504,265000.0
Cornwall,14870,2024-09-25,12:00,2024-09-25 12:00:00,0.506,265000.0
Cornwall,14870,2024-09-25,13:00,2024-09-25 13:00:00,0.503,265000.0
Cornwall,14870,2024-09-25,14:00,2024-09-25 14:00:00,0.514,265000.0
Cornwall,14870,2024-09-25,15:00,2024-09-25 15:00:00,0.519,265000.0
Cornwall,14870,2024-09-25,16:00,2024-09-25 16:00:00,0.517,265000.0
Cornwall,14870,2024-09-25,17:00,2024-09-25 17:00:00,0.52,265000.0
Cornwall,14870,2024-09-25,18:00,2024-09-25 18:00:00,0.524,265000.0
Cornwall,14870,2024-09-25,19:00,2024-09-25 19:00:00,0.529,265000.0
Cornwall,14870,2024-09-25,20:00,2024-09-25 20:00:00,0.525,265000.0
Cornwall,14870,2024-09-25,21:00,2024-09-25 21:00:00,0.529,265000.0
Cornwall,14870,2024-09-25,22:00,2024-09-25 22:00:00,0.506,265000.0
Cornwall,14870,2024-09-25,23:00,2024-09-25 23:00:00,0.481,265000.0
Cornwall,14870,2024-09-26,00:00,2024-09-26 00:00:00,0.473,265000.0
Cornwall,14870,2024-09-26,01:00,2024-09-26 01:00:00,0.463,265000.0
Cornwall,14870,2024-09-26,02:00,2024-09-26 02:00:00,0.457,265000.0
Cornwall,14870,2024-09-26,03:00,2024-09-26 03:00:00,0.448,265000.0
Cornwall,14870,2024-09-26,04:00,2024-09-26 04:00:00,0.438,265000.0
Cornwall,14870,2024-09-26,05:00,2024-09-26 05:00:00,0.44,265000.0
Cornwall,14870,2024-09-26,06:00,2024-09-26 06:00:00,0.443,265000.0
Cornwall,14870,2024-09-26,07:00,2024-09-26 07:00:00,0.441,265000.0
Cornwall,14870,2024-09-26,08:00,2024-09-26 08:00:00,0.44,265000.0
Cornwall,14870,2024-09-26,09:00,2024-09-26 09:00:00,0.436,265000.0
Cornwall,14870,2024-09-26,10:00,2024-09-26 10:00:00,0.442,265000.0
Cornwall,14870,2024-09-26,11:00,2024-09-26 11:00:00,0.442,265000.0
Cornwall,14870,2024-09-26,12:00,2024-09-26 12:00:00,0.445,265000.0
Cornwall,14870,2024-09-26,13:00,2024-09-26 13:00:00,0.454,265000.0
Cornwall,14870,2024-09-26,14:00,2024-09-26 14:00:00,0.457,265000.0
Cornwall,14870,2024-09-26,15:00,2024-09-26 15:00:00,0.456,265000.0
Cornwall,14870,2024-09-26,16:00,2024-09-26 16:00:00,0.465,265000.0
Cornwall,14870,2024-09-26,17:00,2024-09-26 17:00:00,0.47,265000.0
Cornwall,14870,2024-09-26,18:00,2024-09-26 18:00:00,0.482,265000.0
Cornwall,14870,2024-09-26,19:00,2024-09-26 19:00:00,0.487,265000.0
Cornwall,14870,2024-09-26,20:00,2024-09-26 20:00:00,0.486,265000.0
Cornwall,14870,2024-09-26,21:00,2024-09-26 21:00:00,0.486,265000.0
Cornwall,14870,2024-09-26,22:00,2024-09-26 22:00:00,0.475,265000.0
Cornwall,14870,2024-09-26,23:00,2024-09-26 23:00:00,0.445,265000.0
Cornwall,14870,2024-09-27,00:00,2024-09-27 00:00:00,0.433,265000.0
Cornwall,14870,2024-09-27,01:00,2024-09-27 01:00:00,0.426,265000.0
Cornwall,14870,2024-09-27,02:00,2024-09-27 02:00:00,0.425,265000.0
Cornwall,14870,2024-09-27,03:00,2024-09-27 03:00:00,0.422,265000.0
Cornwall,14870,2024-09-27,04:00,2024-09-27 04:00:00,0.417,265000.0
Cornwall,14870,2024-09-27,05:00,2024-09-27 05:00:00,0.424,265000.0
Cornwall,14870,2024-09-27,06:00,2024-09-27 06:00:00,0.43,265000.0
Cornwall,14870,2024-09-27,07:00,2024-09-27 07:00:00,0.429,265000.0
Cornwall,14870,2024-09-27,08:00,2024-09-27 08:00:00,0.426,265000.0
Cornwall,14870,2024-09-27,09:00,2024-09-27 09:00:00,0.436,265000.0
Cornwall,14870,2024-09-27,10:00,2024-09-27 10:00:00,0.448,265000.0
Cornwall,14870,2024-09-27,11:00,2024-09-27 11:00:00,0.465,265000.0
Cornwall,14870,2024-09-27,12:00,2024-09-27 12:00:00,0.478,265000.0
Cornwall,14870,2024-09-27,13:00,2024-09-27 13:00:00,0.49,265000.0
Cornwall,14870,2024-09-27,14:00,2024-09-27 14:00:00,0.507,265000.0
Cornwall,14870,2024-09-27,15:00,2024-09-27 15:00:00,0.517,265000.0
Cornwall,14870,2024-09-27,16:00,2024-09-27 16:00:00,0.519,265000.0
Cornwall,14870,2024-09-27,17:00,2024-09-27 17:00:00,0.519,265000.0
Cornwall,14870,2024-09-27,18:00,2024-09-27 18:00:00,0.523,265000.0
Cornwall,14870,2024-09-27,19:00,2024-09-27 19:00:00,0.526,265000.0
Cornwall,14870,2024-09-27,20:00,2024-09-27 20:00:00,0.53,265000.0
Cornwall,14870,2024-09-27,21:00,2024-09-27 21:00:00,0.526,265000.0
Cornwall,14870,2024-09-27,22:00,2024-09-27 22:00:00,0.51,265000.0
Cornwall,14870,2024-09-27,23:00,2024-09-27 23:00:00,0.493,265000.0
Cornwall,14870,2024-09-28,00:00,2024-09-28 00:00:00,0.478,262000.0
Cornwall,14870,2024-09-28,01:00,2024-09-28 01:00:00,0.463,262000.0
Cornwall,14870,2024-09-28,02:00,2024-09-28 02:00:00,0.461,262000.0
Cornwall,14870,2024-09-28,03:00,2024-09-28 03:00:00,0.456,262000.0
Cornwall,14870,2024-09-28,04:00,2024-09-28 04:00:00,0.452,262000.0
Cornwall,14870,2024-09-28,05:00,2024-09-28 05:00:00,0.45,262000.0
Cornwall,14870,2024-09-28,06:00,2024-09-28 06:00:00,0.464,262000.0
Cornwall,14870,2024-09-28,07:00,2024-09-28 07:00:00,0.47,262000.0
Cornwall,14870,2024-09-28,08:00,2024-09-28 08:00:00,0.479,262000.0
Cornwall,14870,2024-09-28,09:00,2024-09-28 09:00:00,0.492,262000.0
Cornwall,14870,2024-09-28,10:00,2024-09-28 10:00:00,0.509,262000.0
Cornwall,14870,2024-09-28,11:00,2024-09-28 11:00:00,0.518,262000.0
Cornwall,14870,2024-09-28,12:00,2024-09-28 12:00:00,0.519,262000.0
Cornwall,14870,2024-09-28,13:00,2024-09-28 13:00:00,0.519,262000.0
Cornwall,14870,2024-09-28,14:00,2024-09-28 14:00:00,0.521,262000.0
Cornwall,14870,2024-09-28,15:00,2024-09-28 15:00:00,0.521,262000.0
Cornwall,14870,2024-09-28,16:00,2024-09-28 16:00:00,0.523,262000.0
Cornwall,14870,2024-09-28,17:00,2024-09-28 17:00:00,0.525,262000.0
Cornwall,14870,2024-09-28,18:00,2024-09-28 18:00:00,0.521,262000.0
Cornwall,14870,2024-09-28,19:00,2024-09-28 19:00:00,0.516,262000.0
Cornwall,14870,2024-09-28,20:00,2024-09-28 20:00:00,0.51,262000.0
Cornwall,14870,2024-09-28,21:00,2024-09-28 21:00:00,0.515,262000.0
Cornwall,14870,2024-09-28,22:00,2024-09-28 22:00:00,0.501,262000.0
Cornwall,14870,2024-09-28,23:00,2024-09-28 23:00:00,0.47,262000.0
Cornwall,14870,2024-09-29,00:00,2024-09-29 00:00:00,0.452,262000.0
Cornwall,14870,2024-09-29,01:00,2024-09-29 01:00:00,0.444,262000.0
Cornwall,14870,2024-09-29,02:00,2024-09-29 02:00:00,0.445,262000.0
Cornwall,14870,2024-09-29,03:00,2024-09-29 03:00:00,0.44,262000.0
Cornwall,14870,2024-09-29,04:00,2024-09-29 04:00:00,0.43,262000.0
